优先级排名,卖家ID,卖家州,客户州,已完成订单,延迟订单,延迟订单商品GMV,延迟交付率,建议行动
236,b561927807645834b59ef0d16ba55a24,SP,SP,39,5,396.6,0.1282051282051282,复核卖家发货SLA
237,4869f7a5dfa277a7dca6462dcf3b52b2,SP,RS,40,5,1050.8,0.125,复核承运线路容量与路由
238,edb1ef5e36e0c8cd84eb3c9b003e486d,RJ,MG,43,5,907.6,0.1162790697674418,复核承运线路容量与路由
239,b2ba3715d723d245138f291a6fe42594,SP,RJ,43,5,403.5,0.1162790697674418,复核承运线路容量与路由
240,cc419e0650a3c5ba77189a1882b7556a,SP,GO,43,5,404.95,0.1162790697674418,复核承运线路容量与路由
241,6560211a19b47992c3666cc44a7e94c0,SP,CE,45,5,351.0,0.1111111111111111,复核承运线路容量与路由
242,98dac6635aee4995d501a3972e047414,SP,SP,49,5,160.29,0.1020408163265306,复核卖家发货SLA
243,4e922959ae960d389249c378d1c939f5,SP,RJ,53,5,702.9,0.0943396226415094,复核承运线路容量与路由
244,729f06993dac8e860d4f02d7088ca48a,SP,SP,54,5,1574.5,0.0925925925925925,复核承运线路容量与路由
245,7e1fb0a3ebfb01ffb3a7dae98bf3238d,SP,SP,59,5,892.0,0.0847457627118644,复核承运线路容量与路由
246,7a67c85e85bb2ce8582c35f2203ad736,SP,SC,59,5,495.95,0.0847457627118644,复核承运线路容量与路由
247,66922902710d126a0e7d26b0e3805106,MG,SP,64,5,485.0,0.078125,复核承运线路容量与路由
248,fa1c13f2614d7b5c4749cbc52fecda94,SP,MG,66,5,1598.5,0.0757575757575757,复核承运线路容量与路由
249,f8db351d8c4c4c22c6835c19a46f01b0,SP,MG,66,5,314.4,0.0757575757575757,复核承运线路容量与路由
250,da8622b14eb17ae2831f4ac5b9dab84a,SP,RS,67,5,514.4,0.0746268656716417,复核承运线路容量与路由
251,e9779976487b77c6d4ac45f75ec7afe9,SP,RJ,67,5,351.98,0.0746268656716417,复核承运线路容量与路由
252,0dd184061fb0eaa7ca37932c68ab91c5,SP,SP,68,5,609.0,0.0735294117647058,复核承运线路容量与路由
253,391fc6631aebcf3004804e51b40bcf1e,SP,MG,73,5,214.56,0.0684931506849315,复核承运线路容量与路由
254,8b321bb669392f5163d04c59e235e066,SP,MG,77,5,57.35,0.0649350649350649,复核承运线路容量与路由
255,7ad32824caee82087b3e2e5f33b1bf32,SP,SP,78,5,1290.0,0.0641025641025641,复核承运线路容量与路由
256,36a968b544695394e4e9d7572688598f,SP,SP,80,5,374.5,0.0625,复核卖家发货SLA
257,41b39e28db005d9731d9d485a83b4c38,SP,SP,93,5,471.6,0.053763440860215,复核卖家发货SLA
258,87142160b41353c4e5fca2360caf6f92,RS,SP,101,5,428.8,0.0495049504950495,复核承运线路容量与路由
259,7040e82f899a04d1b434b795a43b4617,SP,SP,101,5,284.5,0.0495049504950495,复核承运线路容量与路由
260,d1c281d3ae149232351cd8c8cc885f0d,SP,SP,105,5,343.93,0.0476190476190476,复核承运线路容量与路由
261,c826c40d7b19f62a09e2d7c5e7295ee2,SP,SP,110,5,621.29,0.0454545454545454,复核承运线路容量与路由
262,1025f0e2d44d7041d6cf58b6550e0bfa,SP,MG,113,5,794.0,0.0442477876106194,复核卖家发货SLA
263,7299e27ed73d2ad986de7f7c77d919fa,MG,SP,129,5,1069.97,0.0387596899224806,复核承运线路容量与路由
264,9f505651f4a6abe901a56cdc21508025,SP,SP,196,5,306.96,0.0255102040816326,复核承运线路容量与路由
265,4371b634e0efc0e22b09b52907d9d469,SP,RJ,10,4,427.0,0.4,复核承运线路容量与路由
266,391fc6631aebcf3004804e51b40bcf1e,SP,GO,10,4,189.84,0.4,复核承运线路容量与路由
267,382229d1e840115ffe3dbf5ff460e417,RJ,RJ,10,4,389.69,0.4,复核卖家发货SLA
268,06a2c3af7b3aee5d69171b0e14f0ee87,MA,BA,10,4,372.96,0.4,复核承运线路容量与路由
269,66e0557ecc2b4dbea057e93f215f68d8,SP,SP,11,4,1526.0,0.3636363636363636,复核卖家发货SLA
270,7fc87cc3e89b3d1d5cabdca32f8485aa,SP,SP,11,4,741.6,0.3636363636363636,复核卖家发货SLA
271,c60b801f2d52c7f7f91de00870882a75,SP,SP,12,4,743.0,0.3333333333333333,复核卖家发货SLA
272,7ea5bfa6c340f58f8e71fc1f0412b0d6,MG,RJ,12,4,414.96,0.3333333333333333,复核承运线路容量与路由
273,f7ccf836d21b2fb1de37564105216cc1,SP,RJ,12,4,144.8,0.3333333333333333,复核承运线路容量与路由
274,7178f9f4dd81dcef02f62acdf8151e01,SC,SC,13,4,2636.9,0.3076923076923077,复核卖家发货SLA
275,1835b56ce799e6a4dc4eddc053f04066,SP,GO,13,4,263.94,0.3076923076923077,复核承运线路容量与路由
276,8f2ce03f928b567e3d56181ae20ae952,SP,RJ,13,4,450.6,0.3076923076923077,复核承运线路容量与路由
277,aba1721a889e04decc910aa13b768ef4,SP,RJ,13,4,947.0,0.3076923076923077,复核承运线路容量与路由
278,54965bbe3e4f07ae045b90b0b8541f52,PR,RJ,13,4,794.7,0.3076923076923077,复核卖家发货SLA
279,634964b17796e64304cadf1ad3050fb7,RJ,BA,13,4,433.0,0.3076923076923077,复核承运线路容量与路由
280,855668e0971d4dfd7bef1b6a4133b41b,SP,BA,13,4,350.97,0.3076923076923077,复核承运线路容量与路由
281,e9bc59e7b60fc3063eb2290deda4cced,PR,SC,14,4,502.0,0.2857142857142857,复核承运线路容量与路由
282,59b22a78efb79a4797979612b885db36,MG,RJ,14,4,1172.0,0.2857142857142857,复核承运线路容量与路由
283,e9bc59e7b60fc3063eb2290deda4cced,PR,PR,14,4,654.8,0.2857142857142857,复核卖家发货SLA
284,adbc26658d6c7b4b6219f9d934598091,PR,RJ,14,4,520.0,0.2857142857142857,复核承运线路容量与路由
285,16090f2ca825584b5a147ab24aa30c86,SP,BA,14,4,126.29,0.2857142857142857,复核承运线路容量与路由
286,3f3486b61f45078d4f31ee5e43d8c5bb,SP,SP,15,4,669.88,0.2666666666666666,复核承运线路容量与路由
287,4a3ca9315b744ce9f8e9374361493884,SP,CE,15,4,612.6,0.2666666666666666,复核承运线路容量与路由
288,3c03b12bab54d8b37d79d914bfdb1aa0,RJ,SP,15,4,524.0600000000001,0.2666666666666666,复核承运线路容量与路由
289,9c0e69c7bf2619675bbadf47b43f655a,SP,RJ,16,4,596.3,0.25,复核承运线路容量与路由
290,7ad32824caee82087b3e2e5f33b1bf32,SP,RJ,16,4,1096.0,0.25,复核承运线路容量与路由
291,11305281b50fff20ae8bb473f8e11876,MG,SP,16,4,749.86,0.25,复核承运线路容量与路由
292,c9c7905cffc4ef9ff9f113554423e671,SP,MG,16,4,692.75,0.25,复核承运线路容量与路由
293,ef990a83bbea832f36ebe81376335aa8,SC,SP,17,4,424.6,0.2352941176470588,复核承运线路容量与路由
294,a673821011d0cec28146ea42f5ab767f,SP,RJ,17,4,359.69,0.2352941176470588,复核承运线路容量与路由
295,712e6ed8aa4aa1fa65dab41fed5737e4,SC,SP,18,4,2327.0,0.2222222222222222,复核卖家发货SLA
296,620c87c171fb2a6dd6e8bb4dec959fc6,RJ,PR,18,4,582.6,0.2222222222222222,复核承运线路容量与路由
297,da8622b14eb17ae2831f4ac5b9dab84a,SP,ES,18,4,364.6,0.2222222222222222,复核承运线路容量与路由
298,1d8dbc4f32378d715c717c1c1fc57bae,PR,RJ,18,4,468.8,0.2222222222222222,复核承运线路容量与路由
299,01fdefa7697d26ad920e9e0346d4bd1b,PR,RJ,18,4,443.69,0.2222222222222222,复核承运线路容量与路由
300,e9779976487b77c6d4ac45f75ec7afe9,SP,BA,18,4,180.94,0.2222222222222222,复核承运线路容量与路由
301,ef506c96320abeedfb894c34db06f478,SP,BA,18,4,137.86,0.2222222222222222,复核承运线路容量与路由
302,3b15288545f8928d3e65a8f949a28291,SP,RJ,19,4,425.96,0.2105263157894736,复核承运线路容量与路由
303,06a2c3af7b3aee5d69171b0e14f0ee87,MA,SC,19,4,360.96,0.2105263157894736,复核承运线路容量与路由
304,8e6cc767478edae941d9bd9eb778d77a,MG,RJ,19,4,357.16,0.2105263157894736,复核卖家发货SLA
305,de23c3b98a88888289c6f5cc1209054a,SP,RJ,20,4,489.87,0.2,复核承运线路容量与路由
306,70c27847eca8195c983ed7e798c56743,RJ,RJ,20,4,800.94,0.2,复核卖家发货SLA
307,7142540dd4c91e2237acb7e911c4eba2,SP,BA,20,4,654.5999999999999,0.2,复核承运线路容量与路由
308,e5a3438891c0bfdb9394643f95273d8e,SP,MG,20,4,156.8,0.2,复核承运线路容量与路由
309,0dd184061fb0eaa7ca37932c68ab91c5,SP,RJ,21,4,456.0,0.1904761904761904,复核承运线路容量与路由
310,406822777a0b9eb5c50e442dd4cd3ec5,SP,SP,21,4,314.6,0.1904761904761904,复核承运线路容量与路由
311,25c5c91f63607446a97b143d2d535d31,MG,RJ,22,4,1376.68,0.1818181818181818,复核承运线路容量与路由
312,da8622b14eb17ae2831f4ac5b9dab84a,SP,SC,22,4,304.6,0.1818181818181818,复核承运线路容量与路由
313,8160255418d5aaa7dbdc9f4c64ebda44,SP,RS,22,4,359.6,0.1818181818181818,复核承运线路容量与路由
314,ff1fb4c404b2efe68b03350a8dc24122,SP,SP,23,4,1144.0,0.1739130434782608,复核卖家发货SLA
315,a3e9a2c700480d9bb01fba070ba80a0e,SP,RJ,23,4,391.0,0.1739130434782608,复核承运线路容量与路由
316,c9aafcd0621b2207c10e32c649cada4d,SP,SP,24,4,169.88,0.1666666666666666,复核卖家发货SLA
317,7142540dd4c91e2237acb7e911c4eba2,SP,RJ,26,4,434.6,0.1538461538461538,复核承运线路容量与路由
318,bbad7e518d7af88a0897397ffdca1979,SP,SP,26,4,224.98,0.1538461538461538,复核卖家发货SLA
319,5cf13accae3222c70a9cac40818ae839,MG,RJ,27,4,379.2000000000001,0.1481481481481481,复核承运线路容量与路由
320,37515688008a7a40ac93e3b2e4ab203f,SP,RJ,28,4,132.2,0.1428571428571428,复核承运线路容量与路由
321,7d13fca15225358621be4086e1eb0964,SP,PR,29,4,589.9,0.1379310344827586,复核承运线路容量与路由
322,1025f0e2d44d7041d6cf58b6550e0bfa,SP,GO,29,4,652.99,0.1379310344827586,复核承运线路容量与路由
323,04308b1ee57b6625f47df1d56f00eedf,SC,SP,30,4,2111.6,0.1333333333333333,复核卖家发货SLA
324,c826c40d7b19f62a09e2d7c5e7295ee2,SP,RJ,30,4,491.96,0.1333333333333333,复核承运线路容量与路由
325,d1c281d3ae149232351cd8c8cc885f0d,SP,RJ,30,4,312.96,0.1333333333333333,复核承运线路容量与路由
326,f8db351d8c4c4c22c6835c19a46f01b0,SP,SC,30,4,420.6,0.1333333333333333,复核承运线路容量与路由
327,b1fc4f64df5a0e8b6913ab38803c57a9,RJ,SP,30,4,224.97,0.1333333333333333,复核承运线路容量与路由
328,11bfa66332777660bd0640ee84d47006,SP,SP,30,4,82.95,0.1333333333333333,复核承运线路容量与路由
329,7681ef142fd2c19048da7430856b5588,SP,SP,31,4,1949.0,0.1290322580645161,复核承运线路容量与路由
330,1f50f920176fa81dab994f9023523100,SP,GO,31,4,325.4,0.1290322580645161,复核承运线路容量与路由
331,e62b2d6ac10570a035a30bafcf01d263,SP,SP,31,4,205.29,0.1290322580645161,复核卖家发货SLA
332,634964b17796e64304cadf1ad3050fb7,RJ,MG,32,4,423.0,0.125,复核承运线路容量与路由
333,3d871de0142ce09b7081e2b9d1733cb1,SP,BA,32,4,417.9,0.125,复核承运线路容量与路由
334,aac29b1b99776be73c3049939652091d,MG,SP,32,4,260.6,0.125,复核承运线路容量与路由
335,6860153b69cc696d5dcfe1cdaaafcf62,SP,SP,32,4,185.88,0.125,复核承运线路容量与路由
336,7e3f87d16fb353f408d467e74fbd8014,SP,SP,32,4,231.64,0.125,复核承运线路容量与路由
337,4d6d651bd7684af3fffabd5f08d12e5a,SP,RJ,33,4,372.8,0.1212121212121212,复核承运线路容量与路由
338,972d0f9cf61b499a4812cf0bfa3ad3c4,SC,SP,34,4,398.08,0.1176470588235294,复核承运线路容量与路由
339,f0b47fbbc6dee9aafe415a6e33051b3f,SP,SP,34,4,182.37,0.1176470588235294,复核卖家发货SLA
340,b2ba3715d723d245138f291a6fe42594,SP,MG,35,4,341.6,0.1142857142857142,复核卖家发货SLA
341,d9bd94811c3338dceb4181f3dbc0c73e,SP,SP,36,4,535.53,0.1111111111111111,复核承运线路容量与路由
342,2e90cb1677d35cfe24eef47d441b7c87,SP,SP,37,4,489.6,0.1081081081081081,复核承运线路容量与路由
343,620c87c171fb2a6dd6e8bb4dec959fc6,RJ,RS,39,4,339.6,0.1025641025641025,复核承运线路容量与路由
344,16090f2ca825584b5a147ab24aa30c86,SP,RJ,39,4,402.7,0.1025641025641025,复核承运线路容量与路由
345,cc419e0650a3c5ba77189a1882b7556a,SP,PE,40,4,281.96,0.1,复核承运线路容量与路由
346,6560211a19b47992c3666cc44a7e94c0,SP,ES,44,4,186.0,0.0909090909090909,复核承运线路容量与路由
347,6a8b085f816a1f75f92dbac6eb545f8f,SP,SP,48,4,214.1,0.0833333333333333,复核承运线路容量与路由
348,1554a68530182680ad5c8b042c3ab563,MG,RJ,49,4,471.69000000000005,0.0816326530612244,复核承运线路容量与路由
349,59b22a78efb79a4797979612b885db36,MG,SP,50,4,1281.0,0.08,复核承运线路容量与路由
350,431af27f296bc6519d890aa5a05fdb11,SP,SP,51,4,373.6,0.0784313725490196,复核卖家发货SLA
351,6560211a19b47992c3666cc44a7e94c0,SP,PE,51,4,296.0,0.0784313725490196,复核承运线路容量与路由
352,8581055ce74af1daba164fdbd55a40de,SP,MG,52,4,767.49,0.0769230769230769,复核承运线路容量与路由
353,e9d99831abad74458942f21e16f33f92,SP,SP,54,4,162.96,0.074074074074074,复核卖家发货SLA
354,b33e7c55446eabf8fe1a42d037ac7d6d,SP,SP,55,4,1183.74,0.0727272727272727,复核承运线路容量与路由
355,d91fb3b7d041e83b64a00a3edfb37e4f,SP,RJ,55,4,152.05,0.0727272727272727,复核承运线路容量与路由
356,5a8e7d5003a1f221f9e1d6e411de7c23,SP,SP,56,4,199.6,0.0714285714285714,复核承运线路容量与路由
357,c9c7905cffc4ef9ff9f113554423e671,SP,SP,57,4,442.47,0.0701754385964912,复核承运线路容量与路由
358,640e21a7d01df7614a3b4923e990d40c,SP,SP,57,4,246.4,0.0701754385964912,复核承运线路容量与路由
359,001cca7ae9ae17fb1caed9dfb1094831,ES,SP,58,4,386.0,0.0689655172413793,复核承运线路容量与路由
360,76d5af76d0271110f9af36c92573f765,SP,SP,62,4,2141.65,0.064516129032258,复核承运线路容量与路由
361,955fee9216a65b617aa5c0531780ce60,SP,RS,66,4,409.6,0.0606060606060606,复核承运线路容量与路由
362,d2374cbcbb3ca4ab1086534108cc3ab7,SP,MG,66,4,213.4,0.0606060606060606,复核承运线路容量与路由
363,1025f0e2d44d7041d6cf58b6550e0bfa,SP,PR,69,4,356.8,0.0579710144927536,复核承运线路容量与路由
364,cfb1a033743668a192316f3c6d1d2671,SP,SP,72,4,559.5,0.0555555555555555,复核卖家发货SLA
365,cc419e0650a3c5ba77189a1882b7556a,SP,PR,76,4,219.96,0.0526315789473684,复核承运线路容量与路由
366,ea8482cd71df3c1969d7b9473ff13abc,SP,RS,76,4,99.96,0.0526315789473684,复核承运线路容量与路由
367,00ee68308b45bc5e2660cd833c3f81cc,SP,SP,79,4,468.0,0.050632911392405,复核承运线路容量与路由
368,54a1852d1b8f10312c55e906355666ee,SP,SP,89,4,309.96,0.0449438202247191,复核承运线路容量与路由
369,4830e40640734fc1c52cd21127c341d4,SP,SP,90,4,154.97,0.0444444444444444,复核承运线路容量与路由
370,7c67e1448b00f6e969d365cea6b010ab,SP,MG,99,4,954.88,0.0404040404040404,复核卖家发货SLA
371,a1043bafd471dff536d0c462352beb48,MG,SP,107,4,439.98,0.0373831775700934,复核承运线路容量与路由
372,620c87c171fb2a6dd6e8bb4dec959fc6,RJ,RJ,147,4,506.6,0.0272108843537414,复核卖家发货SLA
373,522620dcb18a6b31cd7bdf73665113a9,PR,CE,10,3,798.79,0.3,复核承运线路容量与路由
374,900ba814c251a692506d7834c1218441,SP,MG,10,3,954.52,0.3,复核卖家发货SLA
375,fe2032dab1a61af8794248c8196565c9,SP,DF,10,3,638.8,0.3,复核承运线路容量与路由
376,6039e27294dc75811c0d8a39069f52c0,SP,RJ,10,3,289.70000000000005,0.3,复核承运线路容量与路由
377,9b013e03b2ab786505a1d3b5c0756754,SP,PR,10,3,179.38,0.3,复核承运线路容量与路由
378,ececbfcff9804a2d6b40f589df8eef2b,SP,BA,10,3,176.09,0.3,复核承运线路容量与路由
379,ec4608a1f76453166bb312b2968aeaf4,SP,SP,10,3,182.77,0.3,复核卖家发货SLA
380,e59aa562b9f8076dd550fcddf0e73491,PR,RJ,11,3,1430.5,0.2727272727272727,复核承运线路容量与路由
381,6039e27294dc75811c0d8a39069f52c0,SP,MG,11,3,929.7,0.2727272727272727,复核卖家发货SLA
382,d50d79cb34e38265a8649c383dcffd48,SP,RJ,11,3,503.97,0.2727272727272727,复核承运线路容量与路由
383,1a932caad4f9d804097d7f8e615baed1,SP,SP,11,3,475.0,0.2727272727272727,复核承运线路容量与路由
384,7142540dd4c91e2237acb7e911c4eba2,SP,SC,11,3,889.6999999999999,0.2727272727272727,复核承运线路容量与路由
385,1554a68530182680ad5c8b042c3ab563,MG,BA,11,3,149.39,0.2727272727272727,复核承运线路容量与路由
386,34056b8b55c1775a22af2331670a799c,SP,RS,11,3,282.2,0.2727272727272727,复核承运线路容量与路由
387,d91fb3b7d041e83b64a00a3edfb37e4f,SP,DF,11,3,255.7,0.2727272727272727,复核承运线路容量与路由
388,9674754b5a0cb32b638cec001178f799,SP,MG,11,3,189.42,0.2727272727272727,复核承运线路容量与路由
389,951e8cef368f09bb3f3d03c00ca4702c,SP,RJ,11,3,259.96,0.2727272727272727,复核承运线路容量与路由
390,7299e27ed73d2ad986de7f7c77d919fa,MG,BA,11,3,162.98,0.2727272727272727,复核承运线路容量与路由
391,cac4c8e7b1ca6252d8f20b2fc1a2e4af,SP,MG,11,3,99.97,0.2727272727272727,复核承运线路容量与路由
392,ea8482cd71df3c1969d7b9473ff13abc,SP,PI,11,3,94.88,0.2727272727272727,复核承运线路容量与路由
393,92eb0f42c21942b6552362b9b114707d,SP,BA,11,3,61.83,0.2727272727272727,复核承运线路容量与路由
394,fa1c13f2614d7b5c4749cbc52fecda94,SP,ES,12,3,474.37,0.25,复核承运线路容量与路由
395,7e1fb0a3ebfb01ffb3a7dae98bf3238d,SP,BA,12,3,632.0,0.25,复核承运线路容量与路由
396,8e6d7754bc7e0f22c96d255ebda59eba,SP,MG,12,3,352.71000000000004,0.25,复核承运线路容量与路由
397,e99e927c81e3f51739c94fcdfca9f10f,MG,SP,12,3,606.87,0.25,复核承运线路容量与路由
398,de23c3b98a88888289c6f5cc1209054a,SP,PR,12,3,378.98,0.25,复核承运线路容量与路由
399,977f9f63dd360c2a32ece2f93ad6d306,SP,SP,12,3,609.12,0.25,复核承运线路容量与路由
400,431af27f296bc6519d890aa5a05fdb11,SP,RJ,12,3,322.7,0.25,复核承运线路容量与路由
401,6560211a19b47992c3666cc44a7e94c0,SP,PI,12,3,251.0,0.25,复核承运线路容量与路由
402,70a12e78e608ac31179aea7f8422044b,SP,BA,12,3,227.99,0.25,复核承运线路容量与路由
403,891071be6ba827b591264c90c2ae8a63,SP,RJ,12,3,429.97,0.25,复核承运线路容量与路由
404,2a1348e9addc1af5aaa619b1a3679d6b,MG,MG,12,3,141.70000000000002,0.25,复核承运线路容量与路由
405,b64d51f0435e884e8de603b1655155ae,SP,SP,12,3,131.54,0.25,复核承运线路容量与路由
406,4869f7a5dfa277a7dca6462dcf3b52b2,SP,PA,13,3,1007.9,0.2307692307692307,复核承运线路容量与路由
407,7c67e1448b00f6e969d365cea6b010ab,SP,DF,13,3,502.92,0.2307692307692307,复核卖家发货SLA
408,0dd184061fb0eaa7ca37932c68ab91c5,SP,SC,13,3,293.0,0.2307692307692307,复核承运线路容量与路由
409,768a86e36ad6aae3d03ee3c6433d61df,SP,SP,13,3,102.82,0.2307692307692307,复核承运线路容量与路由
410,f5a590cf36251cf1162ea35bef76fe84,SP,MG,14,3,638.9,0.2142857142857142,复核承运线路容量与路由
411,712e6ed8aa4aa1fa65dab41fed5737e4,SC,RJ,14,3,1807.0,0.2142857142857142,复核承运线路容量与路由
412,b2ba3715d723d245138f291a6fe42594,SP,RS,14,3,865.6999999999999,0.2142857142857142,复核承运线路容量与路由
413,218d46b86c1881d022bce9c68a7d4b15,SP,SC,14,3,547.0,0.2142857142857142,复核承运线路容量与路由
414,bfd27a966d91cfaafdb25d076585f0da,SP,RJ,14,3,697.0,0.2142857142857142,复核承运线路容量与路由
415,f27e33c6d29b5138fa9967bcd445b6d5,SP,RJ,14,3,534.6999999999999,0.2142857142857142,复核承运线路容量与路由
416,3771c85bac139d2344864ede5d9341e3,SP,SP,14,3,94.7,0.2142857142857142,复核卖家发货SLA
417,7ecd59e5e20407131822c1a68ac59c1f,DF,SP,14,3,149.97,0.2142857142857142,复核卖家发货SLA
418,71039d19d4303bf9054d69e9a9236699,SP,SP,14,3,359.49999999999994,0.2142857142857142,复核卖家发货SLA
419,7d76b645482be4a332374e8223836592,SP,SC,14,3,58.7,0.2142857142857142,复核承运线路容量与路由
420,e7df4cd29ab5abab70fb0783ddb53987,SP,SP,15,3,2878.9,0.2,复核卖家发货SLA
421,00fc707aaaad2d31347cf883cd2dfe10,PR,RJ,15,3,394.0,0.2,复核承运线路容量与路由
422,3d871de0142ce09b7081e2b9d1733cb1,SP,CE,15,3,297.0,0.2,复核承运线路容量与路由
423,213b25e6f54661939f11710a6fddb871,SP,RJ,15,3,325.5,0.2,复核卖家发货SLA
424,06579cb253ecd5a3a12a9e6eb6bf8f47,SP,RJ,15,3,189.7,0.2,复核承运线路容量与路由
425,7c67e1448b00f6e969d365cea6b010ab,SP,CE,16,3,489.92,0.1875,复核承运线路容量与路由
426,710e3548e02bc1d2831dfc4f1b5b14d4,PR,PR,16,3,899.97,0.1875,复核卖家发货SLA
427,dd2bdf855a9172734fbc3744021ae9b9,MG,RJ,16,3,219.7,0.1875,复核承运线路容量与路由
428,f262cbc1c910c83959f849465454ddd3,SP,MG,16,3,204.46,0.1875,复核承运线路容量与路由
429,ea8482cd71df3c1969d7b9473ff13abc,SP,MA,16,3,78.97,0.1875,复核承运线路容量与路由
430,abe42c5d03695b4257b5c6cbf4e6784e,RJ,SP,17,3,797.0,0.1764705882352941,复核承运线路容量与路由
431,6039e27294dc75811c0d8a39069f52c0,SP,SP,17,3,1889.2,0.1764705882352941,复核卖家发货SLA
432,adbc26658d6c7b4b6219f9d934598091,PR,RS,17,3,359.8,0.1764705882352941,复核承运线路容量与路由
433,79ebd9a61bac3eaf882805ed4ecfa12a,PR,RJ,17,3,419.7000000000001,0.1764705882352941,复核承运线路容量与路由
434,f457c46070d02cadd8a68551231220dd,PR,MG,17,3,365.8,0.1764705882352941,复核承运线路容量与路由
435,391fc6631aebcf3004804e51b40bcf1e,SP,SC,17,3,348.31,0.1764705882352941,复核承运线路容量与路由
